"V1";"V2"
10,6427;13,294
12,1989;10,2245
10,3681;11,8402
10,551;12,4163
12,1474;10,3369
11,5135;11,3397
10,0135;10,5185
9,0243;11,3903
8,98174;12,2842
10,9323;11,9206
11,9967;11,8696
10,6194;9,86345
11,9104;10,0484
10,5378;11,8063
11,0551;10,6423
11,7278;12,04
11,6077;10,326
11,9615;11,271
11,0504;10,0104
10,9604;10,2989
11,2048;10,2667
10,7515;9,71091
11,1488;12,3972
12,7214;12,5323
10,1226;8,67554
12,3604;9,85467
11,6151;10,611
11,0965;9,71815
10,7223;11,9995
10,5709;10,9998
10,668;10,4839
12,0537;10,0954
13,3573;11,8997
11,7994;10,8943
12,3686;11,0978
10,8655;11,4031
10,6747;11,7465
11,6792;12,3635
10,3744;9,53196
13,1385;9,86655
10,4942;9,74479
9,32;10,4762
12,0095;10,7302
13,2665;11,3676
9,92351;11,8563
8,66919;10,8937
10,0636;10,0528
11,2696;11,3368
10,2871;9,63907
11,518;10,232
10,2914;9,87252
10,2408;10,1745
12,6242;11,6381
9,4346;12,0587
9,04781;14,0134
10,263;10,9369
10,8908;10,7099
10,529;11,13
10,9263;10,1204
11,3174;10,4491
9,85012;10,4623
12,6128;11,1807
11,9453;11,2444
9,89518;10,5832
10,8297;10,4328
12,0319;9,44119
11,2256;12,666
11,3518;11,3148
10,839;10,184
11,9529;10,7024
10,3128;12,2757
10,3254;11,2967
12,8459;12,2407
8,23254;11,1506
10,275;11,9069
10,0541;10,1275
11,8138;10,533
9,96783;10,4677
12,0497;8,15569
10,4395;11,5278
10,9062;10,8398
10,2541;9,44289
12,0041;10,7713
11,2718;10,9661
9,88805;11,3197
11,8843;10,1685
11,1521;10,1335
11,6652;10,3741
12,6797;12,3748
10,7515;10,4455
9,44608;10,1744
11,8059;10,9007
12,2963;9,32561
11,4025;10,8592
10,6836;10,983
12,418;11,4174
12,1704;11,1021
12,3754;9,6573
10,4965;9,26674
11,5741;9,75494
11,4204;11,7476
11,1543;11,1812
10,5661;11,7868
11,3638;11,8925
10,6528;9,771
10,9901;11,1863
10,2912;11,6239
10,3143;10,8315
10,3875;10,0026
11,0449;11,4458
10,0089;11,2762
10,7358;12,6823
11,3438;10,4523
11,1192;10,7819
12,5828;11,1984
13,0737;12,0624
10,8991;9,04385
10,0129;11,4423
12,014;13,3268
12,162;12,4437
12,1233;11,2447
11,7047;9,73178
9,1989;12,4956
11,0485;10,9965
12,1124;12,0562
12,4262;12,6134
9,10819;10,2102
11,9756;11,4342
11,9349;11,5796
9,86151;10,5465
12,0528;10,129
10,2737;8,0364
10,2599;10,8341
11,2627;11,4374
12,9401;9,99162
12,3258;10,4207
11,5412;8,45607
10,389;10,5772
11,3849;12,046
12,3004;10,4051
10,0113;11,9621
10,9444;11,2843
11,443;11,0643
10,8898;10,9691
10,74;12,3231
11,042;10,3732
11,5312;11,3253
11,3597;10,0443
8,98753;11,0513
11,719;8,12168
10,7993;10,5527
9,73901;10,2958
12,6473;11,4017
11,6592;11,1956
13,2788;10,7515
10,1078;9,05539
12,3061;12,3583
11,0599;12,6429
10,1715;9,3945
9,4463;10,027
9,54052;10,0679
10,9066;9,61776
10,7851;11,1982
9,65741;12,514
12,3349;9,71911
12,9323;11,7335
10,8922;11,1597
11,099;10,1104
10,9652;11,8316
11,6013;10,3785
11,8354;9,8262
13,3677;11,6217
13,0069;12,0663
10,9886;11,2565
11,8392;11,6249
11,3795;11,4334
9,67528;10,7121
11,5939;11,2221
10,2611;11,4285
10,6231;8,73593
9,86015;11,085
12,1715;9,52453
11,9883;10,5584
10,9477;12,2861
11,4693;9,83554
11,3841;12,8269
10,2198;12,245
12,0578;10,5016
10,2341;10,583
10,7118;12,3117
11,9854;12,6513
11,0709;10,0809
11,1952;11,6112
12,5587;10,1664
11,9406;12,1957
13,7853;10,6348
11,5992;9,64466
11,3888;11,4693
10,3098;9,52534
12,8174;10,2043
10,9229;10,5125
11,5354;12,1648
9,84811;11,1898
10,9369;11,7299
10,5142;11,532
10,5748;11,7857
10,0231;10,1018
10,2272;9,16935
11,2686;13,2815
10,6783;13,6148
11,0391;11,0033
11,1338;11,1229
11,5954;9,88453
11,2185;11,6674
11,2309;11,1581
11,7789;11,9395
12,0962;10,4791
12,1185;10,5316
12,2727;10,2206
10,7326;10,5082
9,40034;11,2822
11,7785;11,1663
11,6056;13,5686
12,3993;12,6011
11,6113;10,5225
11,4036;10,2506
10,1642;10,7868
9,77972;10,7073
11,6378;9,80376
10,1816;11,5992
11,6031;12,9482
11,3544;10,2041
10,4752;10,9204
10,7281;12,0516
10,8847;9,6116
9,66221;10,4725
11,4094;11,2616
10,5372;10,1699
12,4764;11,279
12,3664;11,0349
11,9968;10,9209
11,7916;11,8898
12,6228;10,1922
12,067;11,0239
11,6979;12,4812
11,7743;10,6192
12,7519;11,1617
10,0724;10,0039
12,0876;12,0167
11,2712;12,1719
-8,99755;10,8973
-9,49059;9,63161
-10,0709;10,3576
-8,23025;11,2523
-8,65038;11,3167
-8,53242;12,8386
-7,36349;11,0119
-7,68114;9,9725
-7,94714;10,7663
-8,09829;10,3194
-8,14092;10,6589
-8,41777;11,9129
-9,88545;8,84306
-7,91949;11,7725
-10,7054;12,0076
-6,72369;12,9436
-9,63052;12,0437
-9,18406;9,88251
-10,2073;10,8897
-9,46377;10,5144
-8,81229;10,7147
-10,3378;9,98404
-7,33989;11,0162
-9,86121;10,1506
-8,07581;11,0056
-9,04796;10,3067
-10,9796;10,7953
-9,18685;10,7552
-8,26485;12,4566
-9,94105;11,7058
-8,67504;11,7505
-9,24052;10,8388
-9,53262;9,64511
-10,2187;11,3373
-8,91269;9,52717
-9,01175;13,518
-9,40744;10,972
-9,21148;10,7876
-10,2377;8,54358
-10,7269;11,1383
-8,31024;9,95918
-8,59094;10,7488
-10,398;11,0175
-9,45031;11,263
-8,61171;10,9294
-10,5961;13,0496
-8,06815;9,62736
-8,79066;10,9564
-8,86186;10,4454
-8,33875;9,79342
-7,37598;10,6501
-7,57809;9,6111
-9,07368;8,84796
-8,05098;10,215
-8,66251;10,8311
-10,2101;10,8014
-8,24822;8,82573
-8,46017;12,3796
-10,067;12,8857
-7,52672;12,6025
-9,62447;11,1999
-6,4036;13,297
-6,19004;10,9254
-8,8257;12,6109
-7,02904;8,83974
-8,72051;9,00988
-7,91812;10,0376
-8,52277;11,5257
-9,77313;10,1262
-7,81513;9,62523
-10,8952;9,95529
-9,43531;10,4792
-10,9271;11,4066
-7,66438;11,4098
-9,8047;10,4245
-8,04439;10,9769
-7,5617;11,2196
-8,7712;11,858
-10,5007;10,6199
-9,38533;12,9675
-8,17782;10,1745
-9,11732;11,7238
-9,1525;10,5462
-9,43716;11,5034
-9,5876;9,52246
-9,0635;10,2676
-8,34987;11,2258
-9,62961;10,621
-10,6719;11,3587
-8,31465;11,2785
-8,81094;10,66
-8,23248;11,334
-8,21021;9,90371
-7,58496;11,6348
-8,70514;11,226
-8,11639;9,41627
-8,23326;11,7714
-8,93558;11,299
-8,69009;8,83978
-10,1322;9,91081
-9,27032;10,0361
-8,24388;9,85428
-7,95943;9,66304
-8,45472;11,6818
-10,5657;10,0282
-10,3201;11,4068
-7,22004;10,5091
-7,14094;10,3572
-9,82852;10,1432
-9,53581;10,3726
-9,09236;10,843
-9,56748;13,0316
-8,22403;9,85105
-8,66649;9,50125
-9,40605;9,86496
-8,84603;9,8012
-10,5109;11,063
-7,23023;10,1172
-8,71463;9,62692
-8,27112;9,30573
-8,08787;10,0911
-9,16662;10,557
-8,98082;10,7609
-9,51382;10,0114
-8,77133;11,3517
-7,42059;11,5692
-10,2752;10,1353
-10,2377;10,6996
-8,44611;13,4662
-9,05769;8,92514
-8,9243;11,5878
-10,1581;11,6601
-9,20495;11,0258
-8,71098;9,88008
-11,636;10,3921
-8,22488;10,3869
-9,70874;12,656
-8,50335;9,09642
-7,90349;11,7597
-7,75139;12,1765
-8,31768;9,84069
-9,19698;10,8359
-10,4225;10,1096
-10,2458;11,394
-8,83429;12,4355
-8,83324;9,301
-7,78816;12,7743
-8,97526;9,43296
-9,9892;9,82963
-10,0871;12,4565
-10,3852;11,4758
-8,00144;11,6738
-8,03304;11,9354
-8,74628;13,8308
-9,12534;10,2167
-8,79639;11,4231
-8,61744;10,6812
-8,85075;11,7824
-8,18042;10,4277
-10,4289;9,88273
-8,08299;13,0141
-8,87052;10,5061
-9,16091;11,3093
-7,86358;11,6747
-10,2065;12,3439
-10,5642;10,9284
-8,51959;11,1741
-9,28473;12,0403
-8,89347;11,9998
-9,08247;10,8045
-9,48299;10,6186
-10,5596;11,8074
-6,78257;10,0005
-9,31016;9,76238
-7,80787;12,2214
-10,347;12,1175
-7,76511;9,52093
-7,24994;10,0266
-8,89948;8,66465
-9,97006;11,6647
-10,8622;10,2084
-9,39316;11,9355
-8,61008;11,0114
-9,28952;11,4887
-9,41404;8,73608
-9,73336;9,12629
-8,04978;9,16303
-8,43748;11,311
-10,7654;11,4725
-8,48456;9,60043
-9,10099;12,2361
-7,59554;12,08
-7,38835;10,0017
-7,7627;10,6103
-8,58193;9,53519
-8,09395;11,4021
-10,8195;12,6901
-9,32758;11,4903
-8,72125;12,0503
-9,50032;10,039
-8,22273;12,5184
-7,83104;11,1209
-9,17056;12,36
-9,40702;11,2385
-8,62771;10,9431
-9,28267;10,8582
-7,93858;9,93751
-10,6542;9,59823
-9,15301;9,02296
-6,53585;11,7986
-8,36982;10,4342
-9,53483;12,0847
-9,3865;9,42069
-11,5645;11,0062
-8,52462;10,4536
-10,6003;8,71837
-8,62098;9,55791
-8,55592;12,2962
-9,57551;10,3882
-8,83078;11,9386
-9,90658;10,1084
-10,1997;11,8173
-9,52895;8,35527
-9,17036;10,6219
-10,3074;9,487
-7,7755;10,6813
-8,31115;10,996
-8,13908;10,6951
-8,86969;12,8554
-10,3489;8,67348
-10,2903;9,57731
-7,9471;11,7729
-6,76568;14,3312
-8,38232;10,7695
-9,18748;11,5634
-9,99114;11,9495
-8,13948;10,8285
-8,03467;11,1247
-8,51052;10,2825
-9,07196;9,99743
-8,68609;10,6941
-9,0909;11,4916
-9,03562;11,4613
-7,99487;10,4108
-8,85133;10,5924
-7,96962;10,8971
-8,58518;9,87176
-8,84782;9,73525
-9,59311;11,1536
-8,58191;9,57268
-7,98611;-10,5483
-9,95147;-7,95632
-8,11674;-8,84181
-9,43215;-10,243
-7,90194;-7,7421
-8,6668;-10,3982
-8,44102;-7,18758
-8,68757;-9,76263
-9,63224;-8,66248
-9,38925;-8,93257
-10,8574;-8,82358
-7,58392;-7,84706
-8,68138;-7,60677
-9,77658;-9,21515
-10,2576;-8,65407
-8,46748;-9,22628
-8,31751;-8,49753
-10,2169;-9,19404
-7,89809;-10,0187
-8,11912;-6,91954
-8,76549;-9,44034
-8,32059;-9,32252
-8,22212;-8,8818
-8,34068;-9,21199
-8,23664;-6,96055
-10,0348;-8,14775
-11,0095;-10,0709
-9,47267;-7,63525
-8,95016;-9,80837
-10,1635;-9,31431
-9,22352;-10,4075
-9,14489;-10,6152
-10,5562;-9,27386
-7,55171;-9,673
-11,0086;-8,99881
-9,9631;-8,40406
-9,32964;-8,26433
-8,3338;-8,99305
-8,68147;-9,39705
-8,19116;-9,7235
-6,47192;-8,57742
-8,44177;-9,15527
-9,36149;-9,68365
-10,5111;-10,5736
-10,8859;-8,3317
-8,51194;-8,44809
-9,06101;-8,51357
-8,44722;-7,51535
-9,15558;-10,3546
-9,2273;-10,0143
-9,5658;-10,5121
-8,38482;-8,94302
-8,41643;-8,82017
-10,5583;-8,87604
-11,3878;-8,27016
-8,78435;-11,1986
-8,98226;-6,9591
-8,03232;-10,1793
-8,63875;-8,01252
-8,31685;-9,16325
-10,9839;-11,3641
-8,50822;-9,58416
-9,55718;-11,4762
-8,91407;-7,71678
-9,45996;-8,56672
-7,78452;-8,05416
-8,78519;-8,79924
-9,81855;-9,2064
-8,31974;-7,99671
-8,3185;-7,1211
-9,84586;-10,124
-9,04843;-8,33061
-8,26151;-7,14258
-9,04118;-8,72763
-9,28958;-7,78353
-8,11438;-10,0892
-8,57516;-8,05948
-8,78184;-10,2083
-9,32797;-7,40741
-8,36455;-9,3358
-9,82907;-9,5962
-7,59793;-7,69879
-9,26145;-10,1757
-10,9626;-10,8604
-10,1539;-11,689
-8,59902;-8,5217
-8,25693;-10,4692
-7,82708;-10,6366
-8,96609;-9,42421
-6,87059;-9,16849
-9,41502;-9,39687
-9,98527;-8,62777
-9,16525;-7,56238
-7,24124;-10,3199
-7,81543;-9,35493
-10,5344;-7,75783
-6,02305;-7,64766
-9,02997;-7,99228
-9,0433;-8,97271
-8,97811;-7,25958
-7,99474;-7,86694
-8,21059;-6,88687
-9,09646;-8,97638
-10,7126;-9,60938
-7,78296;-9,06659
-8,86549;-10,8703
-8,2893;-8,24015
-9,23219;-7,85567
-9,17241;-9,76436
-9,86391;-8,9237
-11,475;-8,48233
-8,45315;-9,71702
-8,56286;-9,91016
-9,52326;-11,0683
-9,01218;-8,2088
-9,18774;-8,06803
-9,87741;-8,66237
-6,36147;-9,39707
-9,13823;-9,38262
-10,5161;-8,92425
-9,46286;-8,74765
-10,0006;-8,8663
-9,63418;-9,03121
-9,33625;-8,49372
-10,284;-9,7202
-9,39914;-9,29097
-10,1605;-8,56287
-11,0826;-8,49242
-9,8871;-8,37095
-9,44336;-9,78385
-11,3699;-8,88829
-10,3153;-10,6428
-8,02263;-8,61604
-7,81311;-8,6783
-10,0215;-10,8394
-6,35323;-9,09815
-10,2004;-9,78815
-10,0951;-8,92824
-8,5549;-9,43899
-10,316;-7,57163
-9,98366;-8,08572
-9,27827;-10,1307
-7,42786;-8,53264
-9,00525;-8,58281
-9,04066;-9,22083
-7,88901;-9,23416
-8,78411;-8,6653
-12,0698;-8,48696
-8,3922;-8,48579
-8,04187;-8,15271
-9,92025;-8,8921
-8,26121;-9,35434
-9,14476;-7,53566
-8,05502;-9,34404
-9,52913;-8,26837
-7,28274;-10,384
-8,17739;-8,64649
-9,14815;-9,8939
-6,52915;-11,5902
-8,77343;-9,89066
-9,25391;-10,6649
-7,76528;-9,21087
-7,81017;-9,59576
-8,97053;-9,71934
-9,88923;-7,15747
-9,86507;-7,93297
-11,0792;-8,51211
-7,37948;-8,25798
-8,06187;-7,88852
-7,50447;-9,00334
-8,03705;-8,33695
-8,45522;-12,0366
-9,79198;-8,0255
-8,29778;-9,79191
-8,64159;-11,6796
-9,5963;-7,45371
-10,3449;-10,4492
-9,32283;-9,35237
-9,83394;-8,10347
-8,91623;-9,50604
-10,0438;-8,86611
-7,78352;-11,8592
-6,91802;-8,47981
-7,90146;-8,61224
-8,52998;-8,43818
-8,49405;-7,78256
-8,63417;-8,47027
-10,3935;-10,1484
-10,3844;-8,7619
-8,13999;-8,73211
-8,0426;-7,94939
-8,83681;-9,47456
-11,2078;-9,13881
-8,38541;-8,06784
-6,89341;-7,71671
-10,2832;-9,88308
-10,3868;-9,6643
-9,76727;-9,3467
-9,7868;-10,2814
-8,91748;-8,4076
-8,69551;-8,8414
-8,34252;-9,73958
-10,0864;-9,33168
-8,95049;-9,81825
-9,97992;-8,79365
-9,27511;-7,6114
-10,8348;-9,3981
-9,38139;-9,1992
-7,78922;-7,93073
-9,67708;-8,96692
-9,14873;-8,68344
-9,25952;-7,13614
-10,355;-10,504
-10,1736;-9,63023
-10,4879;-8,25435
-8,12316;-9,01829
-7,34025;-10,5397
-9,51189;-10,1058
-9,12787;-9,96581
-7,81859;-8,8415
-9,74499;-9,60891
-9,03278;-9,02194
-10,404;-7,98796
-10,1263;-8,08025
-10,5449;-9,04688
-8,91338;-7,34946
-9,11902;-8,61948
-9,79058;-8,67911
-7,74004;-8,48234
-6,91706;-8,57107
-9,8829;-8,801
-8,29434;-8,70563
-8,80687;-8,62298
-8,03529;-7,37089
-8,46403;-8,80032
-9,11728;-9,30911
-8,96493;-7,40433
-9,57613;-9,88673
-10,0209;-8,62481
-9,94304;-10,0658
-9,5328;-10,5077
-9,97303;-9,04458
-6,91207;-9,96097
-9,75583;-9,59757
-8,63043;-7,73295
-8,56425;-7,53413
-8,90272;-8,76416
-8,76404;-10,2637
-9,14214;-8,25543
-7,94491;-8,90379
0,276064;1,75178
1,87825;10,3812
1,08309;2,90637
0,881803;3,02545
1,82982;-3,85446
2,53598;-3,83486
-0,231126;1,11951
-0,338145;-3,75057
1,20101;8,14829
2,37515;-3,53531
0,643465;3,58794
2,26655;7,76114
