"V1";"V2"
7,28531;12,5879
10,3977;6,4489
6,73624;9,68033
7,10197;10,8327
10,2948;6,67373
9,02703;8,67945
6,02699;7,03695
4,04861;8,78055
3,96348;10,5684
7,86468;9,84118
9,99347;9,73924
7,23873;5,7269
9,82083;6,09689
7,07566;9,61258
8,11022;7,28457
9,4556;10,08
9,21546;6,65196
9,92294;8,54198
8,10084;6,02085
7,9209;6,59777
8,40957;6,53336
7,50307;5,42181
8,29751;10,7944
11,4427;11,0645
6,24522;3,35108
10,7208;5,70933
9,2301;7,22207
8,193;5,43631
7,44458;9,99901
7,14173;7,99963
7,33594;6,96782
10,1075;6,19083
12,7146;9,79938
9,59882;7,78853
10,7371;8,19569
7,73108;8,80624
7,3493;9,49292
9,35841;10,7269
6,74875;5,06392
12,277;5,7331
6,98839;5,48958
4,63999;6,95249
10,019;7,46032
12,533;8,73529
5,84702;9,71259
3,33838;7,78748
6,12712;6,10559
8,53917;8,67358
6,57425;5,27815
9,03597;6,46403
6,58285;5,74504
6,48151;6,34905
11,2484;9,27621
4,8692;10,1175
4,09561;14,0267
6,52603;7,87376
7,7816;7,41973
7,05791;8,25993
7,85262;6,24078
8,63471;6,8983
5,70024;6,92462
11,2256;8,36132
9,8905;8,48874
5,79037;7,16634
7,6595;6,86563
10,0638;4,88238
8,45122;11,332
8,70368;8,62953
7,67796;6,36794
9,9059;7,40477
6,62556;10,5514
6,65089;8,59332
11,6918;10,4815
2,46508;8,30123
6,54994;9,81373
6,10825;6,25509
9,62755;7,0659
5,93566;6,93538
10,0995;2,31138
6,87907;9,05554
7,81235;7,67958
6,50823;4,88579
10,0082;7,5426
8,5436;7,93228
5,7761;8,63942
9,76867;6,33691
8,30426;6,26709
9,33034;6,74822
11,3593;10,7495
7,5029;6,89098
4,89216;6,34875
9,61186;7,80137
10,5926;4,65122
8,80505;7,71849
7,36716;7,96609
10,836;8,83486
10,3408;8,20427
10,7508;5,3146
6,99295;4,53347
9,14819;5,50987
8,84085;9,49512
8,30862;8,36246
7,1322;9,57351
8,72761;9,78502
7,30566;5,542
7,98021;8,3726
6,5823;9,24782
6,62857;7,66298
6,77491;6,00527
8,0897;8,89156
6,01785;8,55247
7,47169;11,3645
8,68765;6,90464
8,23833;7,56372
11,1656;8,39682
12,1475;10,1248
7,79824;4,08769
6,02572;8,8846
10,028;12,6536
10,3239;10,8874
10,2465;8,48935
9,40946;5,46356
4,3978;10,9913
8,09691;7,99308
10,2247;10,1124
10,8525;11,2269
4,21638;6,42039
9,95116;8,86836
9,86975;9,15925
5,72302;7,09301
10,1057;6,25801
6,5473;2,07281
6,51972;7,66828
8,52537;8,8748
11,8802;5,98323
10,6516;6,84141
9,08235;2,91214
6,77808;7,15448
8,7698;10,0919
10,6008;6,8102
6,02262;9,92415
7,88875;8,56865
8,88609;8,12866
7,77966;7,93818
7,48003;10,6462
8,08403;6,74642
9,06245;8,6505
8,71949;6,08855
3,97507;8,10269
9,43804;2,24336
7,59868;7,10545
5,47802;6,59164
11,2945;8,80331
9,31845;8,3911
12,5576;7,50309
6,21559;4,11077
10,6122;10,7167
8,11981;11,2858
6,3429;4,78901
4,89259;6,05398
5,08104;6,13574
7,81318;5,23553
7,5701;8,39647
5,31482;11,028
10,6697;5,43822
11,8645;9,46709
7,78445;8,31931
8,19792;6,22076
7,93044;9,66319
9,20259;6,75698
9,67078;5,65239
12,7353;9,24336
12,0138;10,1325
7,97716;8,51295
9,67837;9,24979
8,75891;8,86681
5,35056;7,42417
9,18784;8,44429
6,52211;8,85701
7,24623;3,47186
5,7203;8,16994
10,3429;5,04905
9,97651;7,1169
7,89544;10,5722
8,93859;5,67109
8,76829;11,6537
6,43957;10,4901
10,1157;7,00317
6,46814;7,16604
7,42364;10,6233
9,97083;11,3025
8,14175;6,16177
8,39046;9,22241
11,1173;6,33278
9,88118;10,3915
13,5706;7,2696
9,19834;5,28932
8,77766;8,93866
6,61968;5,05069
11,6348;6,40862
7,84587;7,02506
9,0707;10,3296
5,69622;8,37956
7,87384;9,45982
7,02847;9,06408
7,1496;9,57138
6,04627;6,20369
6,45447;4,33871
8,53725;12,5629
7,35666;13,2297
8,07828;8,00651
8,26763;8,24585
9,19087;5,76906
8,43696;9,33475
8,46186;8,31612
9,55777;9,8791
10,1924;6,95816
10,237;7,06315
10,5455;6,44122
7,46512;7,01636
4,80068;8,56432
9,55692;8,3326
9,21127;13,1372
10,7987;11,2023
9,22259;7,04498
8,80729;6,50124
6,32831;7,57361
5,55944;7,41454
9,27556;5,60753
6,36323;9,19849
9,20625;11,8963
8,70887;6,4083
6,95043;7,84081
7,45622;10,1031
7,76939;5,22319
5,32442;6,94493
8,81878;8,52316
7,07439;6,33978
10,9528;8,55791
10,7328;8,0697
9,99367;7,84183
9,58315;9,77967
11,2456;6,38442
10,1339;8,04774
9,39579;10,9623
9,5487;7,23836
11,5037;8,32337
6,14489;6,00775
10,1752;10,0333
8,54238;10,3438
8,00489;-0,205354
7,01881;-2,73678
5,85829;-1,28475
9,53951;0,504605
8,69924;0,633384
8,93517;3,67714
11,273;0,0237808
10,6377;-2,05501
10,1057;-0,467448
9,80343;-1,36129
9,71816;-0,68217
9,16446;1,82576
6,2291;-4,31389
10,161;1,54495
4,58918;2,01514
12,5526;3,88719
6,73896;2,08738
7,63189;-2,23499
5,58537;-0,220552
7,07247;-0,97116
8,37541;-0,57065
5,32449;-2,03192
11,3202;0,0324652
6,27758;-1,69886
9,84837;0,011275
7,90408;-1,38654
4,04079;-0,409494
7,6263;-0,489564
9,47031;2,91318
6,11791;1,41167
8,64991;1,50108
7,51897;-0,322486
6,93477;-2,70978
