"V1";"V2"
-0,498478311782824;-0,177951399155458
-1,14033363799726;-0,163283426323158
-1,06590280517467;-0,0169359647641043
-0,541532310038183;-1,20454137534641
-1,03029398419677;0,92387215127535
-0,93078964622361;-1,58239552820136
-0,965951738410462;0,133865155263894
-1,59500690898692;-0,270722921461049
-1,39741832649309;-0,664075905324446
-0,943561229493961;-0,0691102891811017
-0,852385819685301;-0,442452995496439
-0,765440279109449;-0,705668964494745
-0,908531048282294;-0,167752626194433
-1,22589098308992;0,00779367727207993
-0,664784055495447;-0,273435126004039
-0,916455160365234;0,376814233954374
-1,02948463710282;-1,33395943336473
-0,946811293410827;-0,711990681695593
-0,273670748555223;-0,223997812588029
-0,911410313378699;0,397929107071194
-0,748189532821657;0,274263595962678
-0,492396579333104;0,746602392464988
-0,987350768462811;-0,621566398328633
-1,014618062539;-1,07698002370804
-1,0259882841127;0,0344594121538257
-1,0163326648692;-0,0920496585093687
-0,834418586475934;-0,455003027090695
-1,19970669347096;-0,57852212770742
-0,778720072185144;-0,146948097049482
-0,979238991055644;-0,406784145702534
-1,20896988269534;-0,0247659581445092
-0,464105918595561;-0,253167638906786
-0,982444191032604;-0,0769483078765864
-0,737011121824118;0,200744660498104
-0,950055941591058;-0,67481000651851
-0,375311440084387;-0,312390337381082
-1,01220227693864;0,810840992867954
-0,667108574086406;0,396977327799515
-0,737892033008022;-0,335192196826556
-0,643892235744981;-0,889219424852533
-0,695142495661841;0,0613133335831302
-0,936495008286414;1,05560382794786
-1,11718779052057;-0,437306714536908
-1,08823273739;-0,61715292254816
-1,12099760157882;-0,551149097622943
-0,917644489908593;0,325631048888458
-0,834712395614317;0,082086634044689
-0,512720439926213;-0,298945714767116
-0,940379852419668;-0,247669365013948
-0,808335239495696;-0,158058109561518
-1,01384750864332;0,185992935448106
-0,665864206995942;-0,575329921307712
-1,02958572982001;-0,630084594940477
-0,796092207824536;-0,176842947654001
-1,53395322783165;-0,20936766941755
-0,811039816468248;-0,213011407735291
-1,29915376634925;-0,212457069838285
-1,02799319639806;-0,100990184619594
-0,819116153712313;0,325927067792862
-1,12991584660978;-0,0493591478495496
-0,738181722136658;-1,21241784912022
-1,10395507493161;-0,34313103367722
-0,974076151789271;-0,539175600377894
-1,04547695341363;-0,389486715158981
-0,22553792077031;0,746827929756657
-0,814814849493548;-1,10451012822989
-2,96087662262302;0,249277417742454
-0,690103643464984;-0,654890437867647
-0,551984007611288;0,0271927757519255
-0,748169024031804;0,555119015769852
-0,81961353171804;-0,577051000919927
-0,870648860833219;-0,3310223426745
-0,488489027510615;0,116800522501674
-0,887940446542923;-0,0691015783849357
-1,10994668764666;0,0534232670361615
-0,609699379759145;-0,30397365012454
-1,23707748691561;-0,557251340931933
-0,460329699109748;0,0549385286112714
-1,21885243814815;-0,261459151127212
-0,653261465003138;-0,47250035075231
-1,53749039391013;-0,27902302385243
-0,858295249109498;0,209851362239412
-0,971050534432763;-0,10817667426809
-0,723226056893063;-0,296561236994313
-0,88670635419359;-0,382462704051814
-0,99933866665709;-0,341660257014439
-0,810416537472834;-0,497256977652462
-1,91169863532215;-0,269717103433782
-0,854085996485847;-0,943259803150319
-1,07763330301698;-0,882163871185787
-0,622081414782593;0,283630887486939
-0,349035093479724;-0,0461354482341194
-1,46167817240968;-0,632825587619529
-1,83141779312472;0,564822878359469
-0,744421642745952;-0,576135799930896
-0,475607431832217;-0,379853023817133
-1,01714046455023;-0,17393541025425
-0,906268749055879;-0,158566323307129
-0,895012280932668;-1,22313043814401
-0,449576465202537;-0,219035178716237
-1,09285916028113;0,0311908960361143
-0,792417762156394;-0,935704638475864
-1,00685589249953;-0,467180896940921
-0,990904150457387;-0,482644231717429
-2,18482384017313;-0,131031237314824
-0,751003878080992;1,15430210955021
-0,635937719964307;-0,0200401120447211
-0,536191799955976;-0,519577766438045
-0,835052561100021;-0,719007305039458
-0,723562166263242;-0,251979396001876
-0,75922797721316;-0,0737795065127478
-0,824573028401539;-1,57888576237798
-1,35890875546495;-0,230394039865149
