"V1";"V2"
0,268200800828562;0,156183617626766
0,246987876169469;0,235359829078139
0,28853417120347;0,164135922070587
0,245849404963436;0,160948952157368
0,225325416593366;0,230486367609203
0,289433930900486;0,177646448013387
0,232674764382177;0,161227412191998
0,239891630360981;0,15640416596179
0,232795232249745;0,212575881379542
0,239215321280127;0,153306629517585
0,276186650011849;0,170797122316516
0,255285076030167;0,191467112594994
0,288276942858549;0,237023582646974
0,225481004086539;0,173460014326053
0,231555450036649;0,205049357885601
0,21962557802598;0,216269347447561
0,214675148172275;0,174493236930007
0,239075398649188;0,227651305777781
0,245035142671746;0,228262331744757
0,213481640775807;0,227582222814907
0,222343377185477;0,229250762311069
0,288463324346773;0,175200621828956
0,235686169467664;0,241117849623443
0,212993347548237;0,180577825089354
0,288457663120306;0,166600380701434
0,298551130197074;0,199560951385385
0,28077505674563;0,201093236851
0,297947831537947;0,204320305456431
0,295191935998625;0,220319683476185
0,24259981965608;0,245367983475924
0,283425684009616;0,231524411478221
0,261007860726503;0,191439937478958
0,278440687634001;0,223139693428717
0,222894419297134;0,215947209912547
0,270669314386133;0,177831177682573
0,269961295804983;0,235173358206671
0,304421514746602;0,173994609428087
0,261993005365263;0,182901626775665
0,283324704944463;0,155387298897488
0,215608420302981;0,182852475343993
0,272145360875615;0,163875090783012
0,273068126711065;0,22409542795212
0,261941747750204;0,224748414408514
0,297772062051708;0,179481979065688
0,259334170823867;0,227470659773528
0,241682746853271;0,158637787148
0,301468328258337;0,233649252623564
0,246003681706505;0,155100488967019
0,233292587538433;0,177898673611381
0,246021363868303;0,210215612785565
0,303279412311366;0,158471021355594
0,297053591785163;0,228707323482942
0,292547520229052;0,174052881279566
0,297290960367731;0,166479681843061
0,216089047477833;0,218277804427931
0,213170645768831;0,18534634862752
0,250078783490378;0,187152493638744
0,227974141568149;0,163149595772464
0,265816114801521;0,230517370064585
0,238508257823939;0,174124934556945
0,248565964341887;0,176784718698652
0,244927147579709;0,181436713191427
0,271296505985189;0,240500028346912
0,280626974317144;0,198931007778972
0,303475012521561;0,18018587915926
0,246140313859242;0,153740707582041
0,304026386684361;0,242313802153484
0,304557908574111;0,159603686894445
0,255447296684918;0,195967916725397
0,231287641376613;0,244149287559059
0,236547839905541;0,167258963920814
0,249094683946253;0,200232174659437
0,265004043420822;0,155322404043503
0,259805442814954;0,17439294154385
0,263016276728669;0,171841435933988
0,218644828592238;0,240245659990528
0,214889163477995;0,184290086656621
0,286157989998852;0,182476151836817
0,287646672747242;0,190995320693856
0,235216098867661;0,188338522000819
0,25472674110677;0,231818240540194
0,285557147443804;0,16284722103691
0,284107351344362;0,241830087059938
0,212358356377426;0,211959782192544
0,21364193973236;0,222577531169406
0,254261566390604;0,167556493504698
0,220112716475214;0,198796203972578
0,249156516777183;0,241302553719392
0,264914673030661;0,210232746443878
0,244297844014348;0,209571056435784
0,254123238823313;0,242929599028398
0,246209265439391;0,15331755633589
0,238300143937747;0,182349748448988
0,29548398133383;0,220393916365413
0,258120822404657;0,172582571790113
0,227095324638366;0,177031323882288
0,280155009366575;0,179231578667903
0,269824150162229;0,199641414348326
0,30273028789681;0,17863784788356
0,256900418347428;0,231632540880481
0,2557688789032;0,153532335756992
0,23287165697727;0,169787196597186
0,258508641660279;0,219058789481503
0,299655362797018;0,197531256885555
0,281350289072208;0,168522446337468
0,284086808788839;0,1661997965844
0,219694062266956;0,220386487843155
0,297685292267394;0,226292601522931
0,225034945264876;0,210063955034989
0,680375428190928;0,79117482129672
0,623543064088206;0,757892424874943
0,682957702391507;0,795048529421219
0,669775881979912;0,749965828159795
0,620458827504942;0,831547099983087
0,713892345500183;0,823243433892247
0,670669128291973;0,798885011446397
0,685705376573657;0,816623036804665
0,68310985214477;0,814765054189305
0,699513368541547;0,780107422800765
0,664383130402513;0,746562644064212
0,706828112920861;0,822934672229928
0,633149146735567;0,805677636225426
0,695048630723579;0,790839637356424
0,654353965351748;0,801701830545263
0,711610476966768;0,746789823765542
0,648384446714093;0,803697068847886
0,645587533385712;0,768580202028368
0,623019160682401;0,824722687812073
0,705134107657338;0,773904924927769
0,629716949119598;0,824576346406663
0,677341909004687;0,765102789743244
0,690132810708713;0,779098552659109
0,703346615124167;0,770567539078101
0,685366199164434;0,778550494391315
0,650239812044035;0,752585921954716
0,677576470903319;0,77138391187741
0,684818002284357;0,758421150670276
0,642914067569481;0,434254145628993
0,62585836107412;0,381980565356445
0,688191946139768;0,44665084350288
0,648150458629044;0,448854898403006
0,667012596095749;0,367963132362452
0,682845959170178;0,448775303796555
0,627662468780039;0,406492768857281
0,666250081078244;0,410995536620702
0,661477275217985;0,405401019567748
0,623829625904828;0,408844252971198
0,665276894354493;0,443163492513927
0,684781411900986;0,372842605056689
0,616188841560379;0,431262383969753
0,689784904228114;0,417175893333269
0,658071040230344;0,425966842317493
0,694945736007729;0,375490305862122
0,615939206027119;0,418237234940636
0,643017136079821;0,36572216734397
0,688997075424005;0,366594066321757
0,683868351404938;0,373479720907964
0,672900476154185;0,404745409852684
0,670333114671754;0,405047401666052
0,687042299823194;0,446187813369227
0,656256880818035;0,372304976097684
0,655298810546368;0,444397822071423
0,661487653985389;0,45376384706903
0,670104597639684;0,421702184911569
0,664233112433251;0,383311684416351
0,69763833071675;0,393318793476034
0,655871236118754;0,393178287540513
0,650696783907601;0,375456249161754
0,668828900132464;0,367665038998595
0,673943731559906;0,389588651233316
0,660748861896293;0,450351951398247
0,612728651834357;0,43343689759982
0,621412251961073;0,440794980104613
0,649841817183874;0,456830313632397
0,643513938053407;0,365723200266566
0,679486322641746;0,402913595130301
0,634797684863597;0,437883511940079
0,626053688465331;0,445328910482742
0,612340558392628;0,433218146769148
0,648090400282386;0,429524543949536
0,69060372953662;0,387014026719858
0,647127513438215;0,409576538301138
0,684257463308055;0,430292486153703
0,658486686519991;0,450580117211915
